player id,position,team,average points,arima for gw7,select percentage,ict index,top players select %,win,draw,lose,Column1,gw7 points
183,GK,9,0,0,5.23E-05,0,0,2.69,3.49,2.68,,0
199,GK,9,3,0,0.027927313,2.2,0.002,2.69,3.49,2.68,,2
200,GK,10,1.75,1,0.157560603,3.1,0.0045,2.68,3.49,2.69,,3
204,GK,10,0,0,0.04740847,0,0.007625,2.68,3.49,2.69,,0
223,GK,11,0,0,0.002144753,0,0,1.74,4.25,4.5,,0
231,GK,11,2.75,0,0.07786517,0.7,0.00075,1.74,4.25,4.5,,-1
242,GK,11,0,0,0.001129398,0,0.000125,1.74,4.25,4.5,,0
257,GK,12,1.75,0,0.08921141,1.2,0,1.73,4.19,4.71,,0
260,GK,12,1.5,1,0.001959752,0,0.0075,1.73,4.19,4.71,,8
270,GK,13,2,0,0.052428572,3.1,0.000125,4.71,4.19,1.73,,0
280,GK,13,2,1,0.004310526,0,0,4.71,4.19,1.73,,1
294,GK,14,0.75,0,0.00415061,3.5,0,6.06,4.2,1.6,,0
295,GK,14,1.75,0,0.000940797,0,0.007875,6.06,4.2,1.6,,1
313,GK,15,0.75,1,0.006476996,0,0.000625,5.65,4.05,1.65,,4
314,GK,15,3.5,1,0.015376884,5,0.0075,5.65,4.05,1.65,,9
333,GK,16,2.5,1,0.007429523,0,0.018375,2.08,3.66,3.62,,9
334,GK,16,2.5,0,0.030475745,2.1,0.000875,2.08,3.66,3.62,,2
352,GK,17,1,1,0.000192782,0,0.000875,2.27,3.32,3.47,,6
353,GK,17,2,0,0.080560163,1.4,0.03825,2.27,3.32,3.47,,1
376,GK,18,2,1,0.224840438,5.5,0.674625,7.54,4.83,1.45,,11
389,GK,18,0,0,0.011856531,0,0.003625,7.54,4.83,1.45,,0
407,GK,19,0,0,0.001389769,0,0,4.5,4.25,1.74,,0
408,GK,19,4,0,0.021325125,2.6,0.000375,4.5,4.25,1.74,,2
427,GK,20,0,0,0.000164097,0,0,3.46,3.14,2.36,,0
444,GK,20,0,0,0.008600845,0,0.000375,3.46,3.14,2.36,,0
448,GK,15,0,0,0.014804811,0,0.01525,5.65,4.05,1.65,,0
452,GK,20,0,0,0.001835722,0,0,3.46,3.14,2.36,,0
475,GK,20,5.5,0,0.024918759,3.4,0.029,3.46,3.14,2.36,,2
476,GK,4,0,0,0.000375808,0,0,1.6,4.2,6.06,,0
480,GK,5,0,0,0.001829451,0,0,13.1,5.91,1.27,,0
481,GK,8,0,0,0.03293371,0,0.011125,3.47,3.32,2.27,,0
486,GK,17,0,0,0.002000283,0,0,2.27,3.32,3.47,,0
489,GK,19,0,0,0.007368553,0,0,4.5,4.25,1.74,,0
490,GK,9,0,0,0.001280139,0,0,2.69,3.49,2.68,,0
509,GK,13,0,0,0.005039031,0,0.00025,4.71,4.19,1.73,,0
513,GK,14,0,0,0.00395388,0,0,6.06,4.2,1.6,,0
514,GK,14,0,0,0.003201916,0,0.002375,6.06,4.2,1.6,,0
532,GK,1,0,0,0.005480687,0,0.0005,1.45,4.83,7.54,,0
556,GK,3,0.25,1,0.006123486,2.2,0.0065,1.65,4.05,5.65,,2
559,GK,1,5.5,1,0.095729749,0.8,0.652875,1.45,4.83,7.54,,7
561,GK,7,0,0,0.002099345,0,0.00075,2.36,3.14,3.46,,0
571,GK,8,0,0,0.000613533,0,0,3.47,3.32,2.27,,0
572,GK,1,0,0,0.001350865,0,0.00025,1.45,4.83,7.54,,0
573,GK,10,0,0,0.000730944,0,0.00025,2.68,3.49,2.69,,0
574,GK,18,0,0,0.00716648,0,0.0015,7.54,4.83,1.45,,0
593,GK,12,0,0,0.009847538,0,0.0045,1.73,4.19,4.71,,0
596,GK,2,0,0,0.000658128,0,0.000625,3.62,3.66,2.08,,0
606,GK,6,0,0,0.000249106,0,0,1.27,5.91,13.1,,0
611,GK,20,0,0,0.001828986,0,0.000375,3.46,3.14,2.36,,0
3,MID,1,0,0,0.092113753,0,0,2.34,3.31,3.29,,0
7,MID,1,0.666666667,1,0.376907886,0,0.000125031,2.34,3.31,3.29,,0
12,MID,1,0.166666667,0,0.367373138,0,0.000625156,2.34,3.31,3.29,,0
13,MID,1,1,0,0.058349806,0,0,2.34,3.31,3.29,,1
15,MID,1,0.833333333,1,0.179044026,2.3,0.000125031,2.34,3.31,3.29,,2
17,MID,1,2.166666667,0,1.167126899,1.3,0.002375594,2.34,3.31,3.29,,1
18,MID,1,0,0,0.182729527,0,0.000625156,2.34,3.31,3.29,,0
19,MID,14,1.666666667,0,0.773289485,0.2,0.000250063,4.9,3.77,1.77,,1
21,MID,1,3.666666667,1,5.071356653,5.9,0.03875969,2.34,3.31,3.29,,3
22,MID,1,4.333333333,1,10.83714495,4.8,0.133283321,2.34,3.31,3.29,,3
25,MID,1,0,0,0.001343425,0,0,2.34,3.31,3.29,,0
26,MID,1,0.666666667,0,0.178092929,0,0,2.34,3.31,3.29,,0
29,MID,2,0,0,0.019580711,0,0,3.74,3.44,2.1,,0
32,MID,2,1,0,0.435222026,0.2,0.000250063,3.74,3.44,2.1,,1
33,MID,12,4,0,17.53104946,2.5,0.022005501,2.36,3.61,3.03,,2
34,MID,2,0,0,0.011567718,0,0,3.74,3.44,2.1,,0
35,MID,2,2.333333333,0,0.685978772,3.9,0.000375094,3.74,3.44,2.1,,2
37,MID,2,0,0,0.00970119,0,0,3.74,3.44,2.1,,0
41,MID,2,0.833333333,0,0.226551326,0,0.000125031,3.74,3.44,2.1,,0
42,MID,2,1.833333333,0,0.606157949,0,0.000500125,3.74,3.44,2.1,,0
43,MID,2,2.5,0,1.359284176,0.2,0.0020005,3.74,3.44,2.1,,1
50,MID,2,3.166666667,1,3.143684971,5.4,0.033508377,3.74,3.44,2.1,,2
51,MID,2,1.666666667,1,0.506411643,4.6,0.00100025,3.74,3.44,2.1,,1
53,MID,4,1.833333333,0,0.207731492,4.6,0.000125031,3.29,3.31,2.34,,3
55,MID,4,2.666666667,0,0.380783607,8.1,0.000625156,3.29,3.31,2.34,,3
57,MID,4,0,0,0.000570658,0,0,3.29,3.31,2.34,,0
60,MID,4,1.166666667,0,0.056804273,3.9,0,3.29,3.31,2.34,,1
64,MID,4,4,0,1.205955437,11.4,0.002125531,3.29,3.31,2.34,,3
66,MID,4,0,0,0.001367202,0,0,3.29,3.31,2.34,,0
70,MID,4,2.666666667,0,14.0477396,0,0.092648162,3.29,3.31,2.34,,0
73,MID,4,0.5,1,0.041919604,0,0,3.29,3.31,2.34,,0
74,MID,4,2.833333333,0,0.459510668,1.4,0.000250063,3.29,3.31,2.34,,1
75,MID,4,1.666666667,1,0.795176606,3,0.001125281,3.29,3.31,2.34,,3
77,MID,3,3,0,1.027624734,1.6,0.000375094,4.88,3.72,1.78,,1
79,MID,3,0,0,0.040219518,0,0,4.88,3.72,1.78,,0
81,MID,3,3.833333333,0,2.149610187,4.3,0.000750188,4.88,3.72,1.78,,4
82,MID,3,0,0,0.0097963,0,0,4.88,3.72,1.78,,0
84,MID,3,3.833333333,1,0.350300945,0,0.000750188,4.88,3.72,1.78,,0
85,MID,3,0.5,0,0.038507543,0,0.000125031,4.88,3.72,1.78,,0
86,MID,3,0.333333333,1,0.02966234,4.9,0.000125031,4.88,3.72,1.78,,2
93,MID,3,0,0,0.848152714,0,0.000875219,4.88,3.72,1.78,,0
96,MID,3,3.166666667,1,0.97951111,9.3,0.026006502,4.88,3.72,1.78,,8
97,MID,3,0.333333333,1,0.077217195,0,0.000125031,4.88,3.72,1.78,,1
101,MID,5,0.666666667,0,0.155314154,0,0.000125031,1.97,3.58,4.05,,0
102,MID,5,0,0,0.018534504,0,0,1.97,3.58,4.05,,0
107,MID,5,2.666666667,1,0.448038059,5.9,0.000125031,1.97,3.58,4.05,,3
108,MID,5,2,0,0.082638448,3,0,1.97,3.58,4.05,,1
115,MID,5,1.5,1,2.880397521,9.7,0.24256064,1.97,3.58,4.05,,2
116,MID,5,0,0,0.002639294,0,0,1.97,3.58,4.05,,0
118,MID,5,2.166666667,1,0.26560575,4.4,0.00100025,1.97,3.58,4.05,,3
123,MID,6,2.333333333,0,3.794901145,0.2,0.000875219,1.43,4.74,8.13,,1
124,MID,6,0,1,0.091067546,0.4,0,1.43,4.74,8.13,,1
125,MID,6,5.166666667,0,8.331765014,4.2,0.016254064,1.43,4.74,8.13,,2
130,MID,6,1.5,0,2.709330821,0,0.001125281,1.43,4.74,8.13,,0
131,MID,6,0.666666667,0,0.354949432,0,0,1.43,4.74,8.13,,0
132,MID,6,0.166666667,1,0.064103943,5.9,0,1.43,4.74,8.13,,6
137,MID,6,1.333333333,0,0.53508722,0,0,1.43,4.74,8.13,,0
138,MID,6,2.5,0,8.775095142,5.9,0.009127282,1.43,4.74,8.13,,1
140,MID,6,0.5,1,0.11283578,3.7,0,1.43,4.74,8.13,,2
141,MID,6,3,0,4.527673894,0,0.004126032,1.43,4.74,8.13,,0
144,MID,7,5.333333333,0,8.24539351,5.4,0.05663916,2.84,3.29,2.65,,2
145,MID,15,1.5,0,6.255472523,0,0.085146287,4.05,3.58,1.97,,0
148,MID,7,2.833333333,0,3.85399994,4.2,0.029882471,2.84,3.29,2.65,,1
152,MID,7,0.666666667,1,0.044891782,3.5,0,2.84,3.29,2.65,,2
154,MID,7,4.833333333,1,6.802460345,8.6,0.014378595,2.84,3.29,2.65,,2
155,MID,7,1,1,0.040433515,7.8,0,2.84,3.29,2.65,,6
157,MID,7,0.5,0,0.030423218,0,0,2.84,3.29,2.65,,0
160,MID,7,0,0,0.026868493,0,0,2.84,3.29,2.65,,0
163,MID,8,0.166666667,0,0.420908015,0,0.004876219,6.69,4.24,1.55,,0
164,MID,8,0,0,0.901057489,0,0,6.69,4.24,1.55,,0
166,MID,8,0,0,0.582297301,0,0,6.69,4.24,1.55,,0
167,MID,8,0,0,0.002746293,0,0,6.69,4.24,1.55,,0
171,MID,8,3.666666667,1,6.839125138,1.2,0.056139035,6.69,4.24,1.55,,2
172,MID,8,0.5,0,0.104501792,0,0,6.69,4.24,1.55,,0
173,MID,8,6.333333333,1,4.968543058,9.3,0.030007502,6.69,4.24,1.55,,5
174,MID,8,2.166666667,0,0.193595812,0,0,6.69,4.24,1.55,,0
176,MID,8,0.333333333,1,0.083113996,0.3,0,6.69,4.24,1.55,,1
182,MID,10,0,0,0.002246967,0,0,1.76,3.95,4.7,,0
186,MID,10,3,1,0.676990905,7.3,0.002875719,1.76,3.95,4.7,,3
188,MID,10,2.5,0,7.042386474,8.3,0.00700175,1.76,3.95,4.7,,3
191,MID,10,1.5,1,1.832264756,1.2,0.000375094,1.76,3.95,4.7,,3
192,MID,10,0.166666667,0,0.066232023,0,0,1.76,3.95,4.7,,0
193,MID,10,0.833333333,0,0.065055041,2.8,0,1.76,3.95,4.7,,1
195,MID,10,0,0,0.030482662,0,0,1.76,3.95,4.7,,0
196,MID,10,4.666666667,1,19.04555268,3.9,0.688672168,1.76,3.95,4.7,,3
197,MID,10,1.333333333,1,0.165158009,2.5,0.000125031,1.76,3.95,4.7,,3
202,MID,9,1.5,0,0.199635278,0.2,0.000250063,2.65,3.29,2.84,,1
203,MID,9,0,0,1.869737981,0,0.031632908,2.65,3.29,2.84,,0
206,MID,9,0,0,0.023682317,0,0,2.65,3.29,2.84,,0
210,MID,9,4.333333333,1,4.400999651,3.9,0.009627407,2.65,3.29,2.84,,1
211,MID,9,0.166666667,0,0.113228108,0,0.000125031,2.65,3.29,2.84,,0
212,MID,9,1.833333333,0,4.235425537,2.2,0.001125281,2.65,3.29,2.84,,1
214,MID,9,0,1,0.124510497,1.7,0,2.65,3.29,2.84,,1
215,MID,9,2,1,3.835536768,6.1,0.010377594,2.65,3.29,2.84,,4
216,MID,9,2,0,1.327755307,0,0.000375094,2.65,3.29,2.84,,0
221,MID,11,0.833333333,0,0.086799498,3.2,0.000125031,3.03,3.61,2.36,,1
222,MID,11,2.5,1,0.993682457,1.8,0.000375094,3.03,3.61,2.36,,2
225,MID,11,2,0,0.477890619,0,0,3.03,3.61,2.36,,0
226,MID,11,0,0,0.045712104,0,0,3.03,3.61,2.36,,0
227,MID,11,0.666666667,0,0.12615114,0,0,3.03,3.61,2.36,,0
230,MID,11,5.666666667,0,2.590396131,5.3,0.005626407,3.03,3.61,2.36,,7
232,MID,11,3,1,0.932408027,3.8,0,3.03,3.61,2.36,,1
233,MID,11,9.5,0,58.45591291,15.7,0.995373843,3.03,3.61,2.36,,13
236,MID,11,0,0,0.055187408,0,0,3.03,3.61,2.36,,0
239,MID,11,2.166666667,0,0.19860096,0,0.000125031,3.03,3.61,2.36,,0
240,MID,11,5,0,17.49946114,2.5,0.325456364,3.03,3.61,2.36,,2
244,MID,11,1.5,1,0.170103714,3.6,0.000750188,3.03,3.61,2.36,,7
250,MID,12,3.166666667,0,2.600525315,0,0.003500875,2.36,3.61,3.03,,0
251,MID,12,0.833333333,1,1.657785996,11,0.000250063,2.36,3.61,3.03,,8
254,MID,12,2.333333333,0,2.423787699,0,0,2.36,3.61,3.03,,0
255,MID,12,2.333333333,0,1.395330755,2.1,0.185046262,2.36,3.61,3.03,,1
261,MID,12,3.833333333,0,1.620372214,3.6,0.084771193,2.36,3.61,3.03,,1
265,MID,12,0.666666667,1,0.902567356,13,0.000125031,2.36,3.61,3.03,,7
266,MID,12,2.5,1,0.576079504,1.7,0.003625906,2.36,3.61,3.03,,2
267,MID,10,1.5,0,1.431436778,0,0.036509127,1.76,3.95,4.7,,0
268,MID,12,4.333333333,0,8.551016669,0,0,2.36,3.61,3.03,,0
271,MID,13,1.5,0,0.348327419,0,0.010877719,1.55,4.24,6.69,,0
272,MID,13,5.833333333,0,21.8182979,2.3,0.002125531,1.55,4.24,6.69,,1
274,MID,13,2,0,0.476083534,3.2,0.326706677,1.55,4.24,6.69,,2
276,MID,13,2.333333333,0,1.317507236,0,0.054263566,1.55,4.24,6.69,,0
277,MID,13,5.5,0,26.72560219,6.7,0,1.55,4.24,6.69,,5
281,MID,13,0,0,0.14231979,0,0,1.55,4.24,6.69,,0
282,MID,13,0.166666667,0,0.111682575,0,0.000250063,1.55,4.24,6.69,,0
285,MID,13,1.333333333,1,0.243659184,6.3,0,1.55,4.24,6.69,,2
287,MID,10,1.166666667,1,0.540877023,2.9,0.001500375,1.76,3.95,4.7,,3
289,MID,13,5.833333333,0,15.94944634,3.8,0.108777194,1.55,4.24,6.69,,1
291,MID,14,0.166666667,0,0.048660505,0,0.000250063,4.9,3.77,1.77,,0
297,MID,14,0.166666667,1,0.040885286,4.7,0,4.9,3.77,1.77,,6
298,MID,14,1.166666667,0,0.065280926,0,0,4.9,3.77,1.77,,0
304,MID,14,2.666666667,0,0.772718826,0.7,0,4.9,3.77,1.77,,1
306,MID,14,1.333333333,1,0.123785286,2,0.085771443,4.9,3.77,1.77,,2
308,MID,14,1.833333333,1,0.363152644,0.6,0.001875469,4.9,3.77,1.77,,2
309,MID,14,2.666666667,1,0.749167285,2.5,0.000125031,4.9,3.77,1.77,,2
312,MID,14,0,0,0.056293059,0,0.008627157,4.9,3.77,1.77,,0
316,MID,15,0,0,0.000570658,0,0.000125031,4.05,3.58,1.97,,0
317,MID,15,1,0,0.123844729,0.2,0.000125031,4.05,3.58,1.97,,1
318,MID,15,1.5,1,0.047459745,2.1,0,4.05,3.58,1.97,,3
320,MID,15,0,0,0.023337545,0,0,4.05,3.58,1.97,,0
323,MID,15,0.666666667,0,0.037663445,0,0,4.05,3.58,1.97,,0
325,MID,15,1,0,0.329674027,0,0.001750438,4.05,3.58,1.97,,0
328,MID,15,0,0,0.012340485,0,0.000375094,4.05,3.58,1.97,,0
330,MID,15,0,0,0.000392328,0,0.132783196,4.05,3.58,1.97,,0
332,MID,16,0.5,0,0.104929786,2.2,0.004251063,8.13,4.74,1.43,,1
335,MID,16,1.833333333,0,0.614872376,3.9,0,8.13,4.74,1.43,,1
336,MID,16,1.666666667,1,0.094955155,1.6,0.04076019,8.13,4.74,1.43,,2
339,MID,16,0,0,0.12319085,0,0.001125281,8.13,4.74,1.43,,0
341,MID,16,3.333333333,0,3.018615704,5,0,8.13,4.74,1.43,,4
346,MID,16,0.166666667,1,0.057374932,1.7,0.000125031,8.13,4.74,1.43,,2
347,MID,16,0,0,0.017060304,0,0.047511878,8.13,4.74,1.43,,0
349,MID,16,0.666666667,0,0.127827448,1.5,0,8.13,4.74,1.43,,1
350,MID,16,1.166666667,0,0.059289015,0.2,0,8.13,4.74,1.43,,0
354,MID,18,1.166666667,1,2.982818788,2.1,0,4.7,3.95,1.76,,2
356,MID,17,0,0,0.004184827,0,0.001500375,2.1,3.44,3.74,,0
359,MID,17,5.333333333,1,12.19025889,12.6,0,2.1,3.44,3.74,,10
362,MID,17,1.5,1,0.621648943,6.1,0.001125281,2.1,3.44,3.74,,2
363,MID,17,3.166666667,0,2.088621086,0,0,2.1,3.44,3.74,,0
365,MID,17,2.333333333,1,1.926554143,5.9,0.001750438,2.1,3.44,3.74,,10
366,MID,17,0.333333333,0,1.308673922,0,0.001125281,2.1,3.44,3.74,,0
369,MID,17,2.5,0,0.398949561,0,0.000375094,2.1,3.44,3.74,,0
372,MID,17,0.666666667,0,0.109863602,3.6,0,2.1,3.44,3.74,,1
373,MID,17,1.666666667,0,1.343971513,1.2,0.004376094,2.1,3.44,3.74,,1
375,MID,17,0.666666667,1,0.245906151,3.8,0.000125031,2.1,3.44,3.74,,2
378,MID,18,0.166666667,0,0.030126,0,0,4.7,3.95,1.76,,0
381,MID,18,1.833333333,0,0.140952588,0,0.000125031,4.7,3.95,1.76,,0
385,MID,18,0,0,0.008262656,0,0,4.7,3.95,1.76,,0
386,MID,7,0,0,0.045272221,0,0,2.84,3.29,2.65,,0
391,MID,18,0.833333333,0,0.035036039,0.4,0,4.7,3.95,1.76,,1
392,MID,18,0,0,0.003614169,0,0,4.7,3.95,1.76,,0
394,MID,18,0,0,0.017048415,0,0.000250063,4.7,3.95,1.76,,0
397,MID,18,0,0,0.042621038,0,0.000125031,4.7,3.95,1.76,,0
399,MID,18,6.5,0,18.78390587,1.5,0.6024006,4.7,3.95,1.76,,1
402,MID,18,0,0,0.017737961,0,0,4.7,3.95,1.76,,0
403,MID,18,0.166666667,0,0.02522785,0,0,4.7,3.95,1.76,,0
405,MID,18,0,0,0.08917724,0,0,4.7,3.95,1.76,,0
406,MID,19,0,0,0.567769293,0,0.000750188,1.78,3.72,4.88,,0
412,MID,19,1,0,0.13899095,0,0,1.78,3.72,4.88,,0
416,MID,19,0.333333333,0,0.120706109,0,0,1.78,3.72,4.88,,0
419,MID,19,7,0,37.04747841,7.8,0.42448112,1.78,3.72,4.88,,2
420,MID,19,3.166666667,1,0.874165219,10.4,0.002750688,1.78,3.72,4.88,,7
421,MID,19,3.166666667,1,4.679373879,2.9,0.002375594,1.78,3.72,4.88,,1
422,MID,19,3.166666667,1,6.017115705,5.9,0.005501375,1.78,3.72,4.88,,8
423,MID,19,4.333333333,0,2.911855057,4.1,0.005751438,1.78,3.72,4.88,,2
426,MID,20,2.5,1,0.672603969,3.9,0.001500375,1.77,3.77,4.9,,2
434,MID,20,0.833333333,1,0.129420536,1.5,0.000125031,1.77,3.77,4.9,,1
435,MID,20,2,0,3.458783435,0,0.048762191,1.77,3.77,4.9,,1
436,MID,20,1.666666667,0,1.090527917,2.9,0.000625156,1.77,3.77,4.9,,2
438,MID,20,1,1,0.098581213,0,0.000125031,1.77,3.77,4.9,,0
440,MID,20,0.166666667,0,0.19027886,0,0.003250813,1.77,3.77,4.9,,0
441,MID,20,0,0,0.021399684,0,0,1.77,3.77,4.9,,0
442,MID,20,0,0,0.122049533,0,0.000125031,1.77,3.77,4.9,,0
449,MID,15,1.666666667,0,0.127672895,0.2,0.000125031,4.05,3.58,1.97,,1
453,MID,12,1.166666667,0,0.386585299,0,0.000125031,2.36,3.61,3.03,,0
458,MID,9,1,1,0.070167187,0.6,0,2.65,3.29,2.84,,1
459,MID,13,0,0,0.055032855,0,0,1.55,4.24,6.69,,0
461,MID,20,2,0,0.747716862,3.1,0.003125781,1.77,3.77,4.9,,2
462,MID,4,0.333333333,0,0.049361939,0,0,3.29,3.31,2.34,,0
464,MID,7,0.333333333,1,0.025536957,10.7,0,2.84,3.29,2.65,,7
467,MID,18,1.166666667,0,0.252230947,0,0.000125031,4.7,3.95,1.76,,0
471,MID,15,1.833333333,0,0.090722773,2.3,0.000125031,4.05,3.58,1.97,,3
478,MID,1,1.166666667,1,0.169176394,2.2,0,2.34,3.31,3.29,,3
479,MID,3,1.5,0,0.068324437,1.1,0,4.88,3.72,1.78,,2
482,MID,8,5.5,1,3.451222213,11.8,0.040260065,6.69,4.24,1.55,,10
484,MID,8,5.666666667,0,18.80414046,5.4,0.191922981,6.69,4.24,1.55,,2
485,MID,13,1.333333333,0,2.028392863,6.1,0,1.55,4.24,6.69,,1
487,MID,17,0.5,1,0.082911888,0,0,2.1,3.44,3.74,,1
492,MID,2,2.333333333,0,0.575699065,0,0.000500125,3.74,3.44,2.1,,0
495,MID,18,1.666666667,1,0.041111171,3,0,4.7,3.95,1.76,,2
496,MID,2,0,0,0.192181055,0,0,3.74,3.44,2.1,,0
497,MID,2,0.166666667,0,0.015110555,0,0,3.74,3.44,2.1,,0
499,MID,3,0.833333333,1,0.03308629,2,0,4.88,3.72,1.78,,1
503,MID,8,0.333333333,1,0.062665409,4.1,0.000125031,6.69,4.24,1.55,,2
504,MID,8,0,0,0.032099527,0,0,6.69,4.24,1.55,,0
505,MID,9,0.166666667,0,0.042846924,0,0.000125031,2.65,3.29,2.84,,0
506,MID,11,1.5,0,0.10424024,0,0.000125031,3.03,3.61,2.36,,0
507,MID,12,0.166666667,0,0.0647816,0,0,2.36,3.61,3.03,,0
508,MID,12,0,0,0.016656088,0,0,2.36,3.61,3.03,,0
511,MID,13,0,0,0.010711731,0,0,1.55,4.24,6.69,,0
512,MID,13,0,0,0.016549089,0,0,1.55,4.24,6.69,,0
517,MID,16,2.666666667,0,0.16607344,0.1,0.004876219,8.13,4.74,1.43,,1
522,MID,19,0,0,0.061619202,0,0.000125031,1.78,3.72,4.88,,0
524,MID,3,1.333333333,1,0.053986648,5,0,4.88,3.72,1.78,,8
526,MID,2,0.333333333,0,0.040148186,0,0.000125031,3.74,3.44,2.1,,0
528,MID,15,0.666666667,0,0.063913724,0,0,4.05,3.58,1.97,,0
531,MID,1,0.166666667,0,0.009023534,0,0,2.34,3.31,3.29,,0
537,MID,4,0.166666667,0,0.035642363,0,0,3.29,3.31,2.34,,0
538,MID,4,0,0,0.006479349,0,0,3.29,3.31,2.34,,0
541,MID,7,0.166666667,0,0.020305923,0,0,2.84,3.29,2.65,,0
543,MID,7,0,0,0.033656948,0,0,2.84,3.29,2.65,,0
547,MID,20,0,0,0.090889215,0,0,1.77,3.77,4.9,,0
548,MID,20,0,0,0.339268219,0,0,1.77,3.77,4.9,,0
551,MID,10,0.333333333,1,0.069204202,0,0.000125031,1.76,3.95,4.7,,0
552,MID,10,0,0,0.015883321,0,0,1.76,3.95,4.7,,0
553,MID,11,0,0,0.018463172,0,0,3.03,3.61,2.36,,0
557,MID,18,0.166666667,1,0.013731464,0.5,0,4.7,3.95,1.76,,1
558,MID,1,2.833333333,0,2.814331939,0.7,0.013378345,2.34,3.31,3.29,,3
566,MID,12,0,0,0.003982719,0,0,2.36,3.61,3.03,,0
575,MID,5,0.333333333,1,0.013137028,3.4,0,1.97,3.58,4.05,,1
576,MID,10,0,0,0.012649591,0,0,1.76,3.95,4.7,,0
578,MID,5,1,1,0.034679377,0,0,1.97,3.58,4.05,,0
581,MID,15,1.166666667,1,0.113822544,9.6,0.000875219,4.05,3.58,1.97,,2
582,MID,19,0.666666667,0,0.054747526,0,0.000125031,1.78,3.72,4.88,,0
587,MID,9,0.833333333,1,0.066493575,1.8,0.000125031,2.65,3.29,2.84,,2
589,MID,19,0,0,0.068467101,0,0,1.78,3.72,4.88,,0
592,MID,6,0.166666667,0,0.172695453,0,0,1.43,4.74,8.13,,0
597,MID,17,0,0,0.01155583,0,0,2.1,3.44,3.74,,0
599,MID,14,0,0,0.062415746,0,0,4.9,3.77,1.77,,0
600,MID,10,0,0,0.004149161,0,0,1.76,3.95,4.7,,0
601,MID,10,0,0,0.004755485,0,0,1.76,3.95,4.7,,0
605,MID,12,0,0,0.004600932,0,0,2.36,3.61,3.03,,0
609,MID,14,0,0,0.006312907,0,0,4.9,3.77,1.77,,0
612,MID,4,0,0,0,0,0,3.29,3.31,2.34,,0
613,MID,8,0,0,0,0,0,6.69,4.24,1.55,,0
3,MID,1,0,0,0.000834767,0,0,1.45,4.83,7.54,,0
7,MID,1,0.5,0,0.002994269,0,0,1.45,4.83,7.54,,0
12,MID,1,0,1,0.003367638,3.1,0.000125,1.45,4.83,7.54,,1
13,MID,1,0.75,1,0.000562783,3.2,0,1.45,4.83,7.54,,3
15,MID,1,3.75,0,0.004105667,0,0.00025,1.45,4.83,7.54,,0
17,MID,1,0.5,0,0.009226572,0,0,1.45,4.83,7.54,,0
18,MID,1,0,0,0.001537491,0,0,1.45,4.83,7.54,,0
19,MID,14,1.25,0,0.005630383,0,0,6.06,4.2,1.6,,0
21,MID,1,9.25,0,0.191879553,4.9,0.275375,1.45,4.83,7.54,,8
22,MID,1,6,0,0.100338041,5.8,0.081875,1.45,4.83,7.54,,3
25,MID,1,0,0,1.22E-05,0,0,1.45,4.83,7.54,,0
26,MID,1,0.25,1,0.001581273,0.2,0,1.45,4.83,7.54,,1
29,MID,2,0,0,0.000168626,0,0,3.62,3.66,2.08,,0
32,MID,2,0.25,0,0.003573659,0,0,3.62,3.66,2.08,,0
33,MID,12,3.25,0,0.136681663,0,0.016875,1.73,4.19,4.71,,0
34,MID,2,0,0,0.000124495,0,0,3.62,3.66,2.08,,0
35,MID,2,1.5,0,0.010004086,3.9,0,3.62,3.66,2.08,,2
37,MID,2,0,0,0.000104172,0,0,3.62,3.66,2.08,,0
41,MID,2,0.5,1,0.002000167,1.7,0.000125,3.62,3.66,2.08,,2
42,MID,2,0.5,1,0.004427821,4.9,0,3.62,3.66,2.08,,1
43,MID,2,2,1,0.011042783,8.5,0.00025,3.62,3.66,2.08,,2
50,MID,2,2.5,0,0.029714723,0,0.064125,3.62,3.66,2.08,,0
51,MID,2,2.75,0,0.006078077,2.1,0.000875,3.62,3.66,2.08,,1
53,MID,4,2.5,1,0.002363665,2.6,0,1.6,4.2,6.06,,1
55,MID,4,2,0,0.003307481,0,0.000125,1.6,4.2,6.06,,0
57,MID,4,0,0,4.99E-06,0,0,1.6,4.2,6.06,,0
60,MID,4,2,1,0.000644192,2,0,1.6,4.2,6.06,,3
64,MID,4,3.75,1,0.021129091,16.4,0.015375,1.6,4.2,6.06,,10
66,MID,4,0,0,1.31E-05,0,0,1.6,4.2,6.06,,0
70,MID,4,0.25,1,0.099533236,3.1,0.017125,1.6,4.2,6.06,,1
73,MID,4,0.25,0,0.000301599,0,0,1.6,4.2,6.06,,0
74,MID,4,2,0,0.004034941,1.8,0,1.6,4.2,6.06,,1
75,MID,4,1.75,0,0.007325467,0,0.000875,1.6,4.2,6.06,,0
77,MID,3,2.75,1,0.010219978,8.4,0.000625,1.65,4.05,5.65,,2
79,MID,3,0,0,0.000393576,0,0,1.65,4.05,5.65,,0
81,MID,3,2.5,0,0.019813996,9.4,0.000375,1.65,4.05,5.65,,2
82,MID,3,0,0,9.08E-05,0,0,1.65,4.05,5.65,,0
84,MID,3,2.75,0,0.001586383,0.8,0,1.65,4.05,5.65,,1
85,MID,3,1.5,1,0.000430042,4,0,1.65,4.05,5.65,,4
86,MID,3,2.75,0,0.001115346,14.1,0.00025,1.65,4.05,5.65,,2
93,MID,3,0,0,0.007301776,0,0.000125,1.65,4.05,5.65,,0
